42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:18:19.0 (35698900)|STATEMENT_EXECUTE|[15]
14:18:19.0 (35700509)|STATEMENT_EXECUTE|[16]
14:18:19.0 (35710178)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (35719400)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (35726764)|STATEMENT_EXECUTE|[17]
14:18:19.0 (35731536)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (35736845)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (35746956)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLFCAY"}|0x4437b5c6
14:18:19.0 (35760885)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (35764897)|STATEMENT_EXECUTE|[35]
14:18:19.0 (35766429)|STATEMENT_EXECUTE|[36]
14:18:19.0 (35773426)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (35781549)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (36063956)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (36088948)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (36104118)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (36116198)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (36123310)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (36136843)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLoCAI"}|0x3c9036c0
14:18:19.0 (36142274)|STATEMENT_EXECUTE|[15]
14:18:19.0 (36143966)|STATEMENT_EXECUTE|[16]
14:18:19.0 (36153698)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (36162877)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (36170171)|STATEMENT_EXECUTE|[17]
14:18:19.0 (36174943)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (36180364)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (36190760)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLoCAI"}|0x3c9036c0
14:18:19.0 (36204976)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (36208980)|STATEMENT_EXECUTE|[35]
14:18:19.0 (36210509)|STATEMENT_EXECUTE|[36]
14:18:19.0 (36217394)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (36224668)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (36480344)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (36503525)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (36523535)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (36536207)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (36542774)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (36556265)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kMSCAY"}|0x7556362f
14:18:19.0 (36561472)|STATEMENT_EXECUTE|[15]
14:18:19.0 (36563116)|STATEMENT_EXECUTE|[16]
14:18:19.0 (36573206)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (36582461)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (36589728)|STATEMENT_EXECUTE|[17]
14:18:19.0 (36594185)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (36599656)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (36609885)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kMSCAY"}|0x7556362f
14:18:19.0 (36624046)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (36628467)|STATEMENT_EXECUTE|[35]
14:18:19.0 (36629978)|STATEMENT_EXECUTE|[36]
14:18:19.0 (36636752)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (36644166)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (37212720)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (37238550)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (37253943)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (37265995)|VARIABLE_ASSIGNMENT|[15]|q|null|
14:18:19.0 (37272164)|STATEMENT_EXECUTE|[19]
14:18:19.0 (37276038)|HEAP_ALLOCATE|[19]|Bytes:53
14:18:19.0 (37297873)|HEAP_ALLOCATE|[19]|Bytes:4
14:18:19.0 (37308807)|HEAP_ALLOCATE|[19]|Bytes:7
14:18:19.0 (37351562)|HEAP_ALLOCATE|[19]|Bytes:12
14:18:19.0 (38098601)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT Body FROM Attachment WHERE ParentId = :tmpVar1
14:18:19.0 (41254980)|SOQL_EXECUTE_END|[19]|Rows:0
14:18:19.0 (41277918)|HEAP_ALLOCATE|[19]|Bytes:4
14:18:19.0 (41287027)|HEAP_ALLOCATE|[19]|Bytes:0
14:18:19.0 (41366432)|HEAP_ALLOCATE|[19]|Bytes:4
14:18:19.0 (41378164)|VARIABLE_SCOPE_BEGIN|[19]|attachements|List<Attachment>|true|false
14:18:19.0 (41394336)|VARIABLE_ASSIGNMENT|[19]|attachements|[]|0x29e4c6b4
14:18:19.0 (41400396)|STATEMENT_EXECUTE|[21]
14:18:19.0 (41404755)|HEAP_ALLOCATE|[21]|Bytes:21
14:18:19.0 (41430719)|USER_DEBUG|[21]|DEBUG|before blob to string
14:18:19.0 (41439452)|STATEMENT_EXECUTE|[27]
14:18:19.0 (41493956)|HEAP_ALLOCATE|[27]|Bytes:15
14:18:19.0 (41512563)|SYSTEM_METHOD_ENTRY|[1]|EncodingUtil.EncodingUtil()
14:18:19.0 (41516769)|STATEMENT_EXECUTE|[1]
14:18:19.0 (41525720)|SYSTEM_METHOD_EXIT|[1]|EncodingUtil
14:18:19.0 (41536849)|METHOD_ENTRY|[27]||System.EncodingUtil.base64Encode(Blob)
14:18:19.0 (41609092)|METHOD_EXIT|[27]||System.EncodingUtil.base64Encode(Blob)
14:18:19.0 (41621102)|SYSTEM_MODE_EXIT|false
14:18:19.41 (41647341)|CUMULATIVE_LIMIT_USAGE
14:18:19.41 (41647341)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 32 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:18:19.41 (41647341)|CUMULATIVE_LIMIT_USAGE_END

14:18:19.0 (41676063)|CODE_UNIT_FINISHED|ViewQuotePDF.getPDF
14:18:19.0 (41733779)|CODE_UNIT_FINISHED|Aura
14:18:19.0 (43204166)|EXECUTION_FINISHED
