42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:22:28.0 (27644210)|STATEMENT_EXECUTE|[15]
14:22:28.0 (27645809)|STATEMENT_EXECUTE|[16]
14:22:28.0 (27655845)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (27665359)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (27673308)|STATEMENT_EXECUTE|[17]
14:22:28.0 (27678861)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (27686916)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (27697530)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLFCAY"}|0x5ee5cda
14:22:28.0 (27711098)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (27715347)|STATEMENT_EXECUTE|[35]
14:22:28.0 (27716880)|STATEMENT_EXECUTE|[36]
14:22:28.0 (27723775)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (27731513)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (27986666)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (28010573)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (28026209)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (28038259)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (28044895)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (28058199)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLoCAI"}|0x6256452a
14:22:28.0 (28063564)|STATEMENT_EXECUTE|[15]
14:22:28.0 (28065242)|STATEMENT_EXECUTE|[16]
14:22:28.0 (28074885)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (28084735)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (28092143)|STATEMENT_EXECUTE|[17]
14:22:28.0 (28096919)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (28102100)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (28112490)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLoCAI"}|0x6256452a
14:22:28.0 (28125861)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (28130415)|STATEMENT_EXECUTE|[35]
14:22:28.0 (28131924)|STATEMENT_EXECUTE|[36]
14:22:28.0 (28138809)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (28146372)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (28400994)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (28425113)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (28440148)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (28451519)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (28458182)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (28471732)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kMSCAY"}|0x3adc5908
14:22:28.0 (28477238)|STATEMENT_EXECUTE|[15]
14:22:28.0 (28478872)|STATEMENT_EXECUTE|[16]
14:22:28.0 (28488685)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (28498235)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (28505946)|STATEMENT_EXECUTE|[17]
14:22:28.0 (28510798)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (28516013)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (28525846)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kMSCAY"}|0x3adc5908
14:22:28.0 (28539467)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (28544152)|STATEMENT_EXECUTE|[35]
14:22:28.0 (28545649)|STATEMENT_EXECUTE|[36]
14:22:28.0 (28552558)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (28560297)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (28933227)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (28959432)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (28974794)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (28986670)|VARIABLE_ASSIGNMENT|[15]|q|null|
14:22:28.0 (28992221)|STATEMENT_EXECUTE|[19]
14:22:28.0 (28996116)|HEAP_ALLOCATE|[19]|Bytes:53
14:22:28.0 (29017937)|HEAP_ALLOCATE|[19]|Bytes:4
14:22:28.0 (29029380)|HEAP_ALLOCATE|[19]|Bytes:7
14:22:28.0 (29069281)|HEAP_ALLOCATE|[19]|Bytes:12
14:22:28.0 (29886020)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT Body FROM Attachment WHERE ParentId = :tmpVar1
14:22:28.0 (32943638)|SOQL_EXECUTE_END|[19]|Rows:0
14:22:28.0 (32969274)|HEAP_ALLOCATE|[19]|Bytes:4
14:22:28.0 (32978454)|HEAP_ALLOCATE|[19]|Bytes:0
14:22:28.0 (33058732)|HEAP_ALLOCATE|[19]|Bytes:4
14:22:28.0 (33072190)|VARIABLE_SCOPE_BEGIN|[19]|attachements|List<Attachment>|true|false
14:22:28.0 (33088601)|VARIABLE_ASSIGNMENT|[19]|attachements|[]|0x49e718b3
14:22:28.0 (33094647)|STATEMENT_EXECUTE|[21]
14:22:28.0 (33101746)|HEAP_ALLOCATE|[21]|Bytes:21
14:22:28.0 (33131222)|USER_DEBUG|[21]|DEBUG|before blob to string
14:22:28.0 (33140244)|STATEMENT_EXECUTE|[27]
14:22:28.0 (33192097)|HEAP_ALLOCATE|[27]|Bytes:15
14:22:28.0 (33206817)|SYSTEM_METHOD_ENTRY|[1]|EncodingUtil.EncodingUtil()
14:22:28.0 (33210918)|STATEMENT_EXECUTE|[1]
14:22:28.0 (33219157)|SYSTEM_METHOD_EXIT|[1]|EncodingUtil
14:22:28.0 (33230350)|METHOD_ENTRY|[27]||System.EncodingUtil.base64Encode(Blob)
14:22:28.0 (33302276)|METHOD_EXIT|[27]||System.EncodingUtil.base64Encode(Blob)
14:22:28.0 (33315065)|SYSTEM_MODE_EXIT|false
14:22:28.33 (33341471)|CUMULATIVE_LIMIT_USAGE
14:22:28.33 (33341471)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 32 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:22:28.33 (33341471)|CUMULATIVE_LIMIT_USAGE_END

14:22:28.0 (33370303)|CODE_UNIT_FINISHED|ViewQuotePDF.getPDF
14:22:28.0 (33433164)|CODE_UNIT_FINISHED|Aura
14:22:28.0 (34581885)|EXECUTION_FINISHED
